Symbol,Signal,Score,Price,RSI,MACD_Hist,SMA20,SMA50,Entry,Target,StopLoss,RiskReward,Sector,MarketCap,PE_TTM,EPS_TTM,ROE,DebtEquity,Backtest_Return,Backtest_WinRate,MC_Bear,MC_Base,MC_Bull,HoldingDuration
YUKEN,STRONG SELL,-6,710.55,27.67,-7.8067,748.13,714.5,710.55,639.48,746.08,2.0,Industrials,9530533888,64.96296,10.8,0.042680003,30.736,4.35 %,50.0 %,555.0,679.87,832.46,Short-to-Medium Term (2–8 weeks)
TECHNVISN,SELL,-2,4914.0,76.62,221.1881,3848.51,4703.41,4914.0,3921.66,5410.17,2.0,,N/A,N/A,N/A,0.01382,131.953,N/A,N/A,3220.11,4474.22,6212.26,Exit / Avoid new positions
IRIS,STRONG SELL,-8,244.25,31.43,-1.9823,253.69,251.49,244.25,213.44,259.65,2.0,Technology,4893186048,4.3949747,54.13,0.10232,0.824,-13.32 %,33.3 %,191.26,240.36,301.91,Short-to-Medium Term (2–8 weeks)
DEN,STRONG SELL,-8,27.37,40.52,-0.2359,28.49,28.5,27.37,24.55,28.78,2.0,Communication Services,12982335488,8.755628,3.11,N/A,0.524,-20.26 %,25.0 %,21.61,26.05,31.41,Short-to-Medium Term (2–8 weeks)
GGBL,STRONG SELL,-5,263.65,52.71,1.5473,266.95,298.5,263.65,234.28,278.33,2.0,Unknown,11951601664,N/A,N/A,N/A,N/A,4.92 %,80.0 %,186.67,249.96,334.5,Short-to-Medium Term (2–8 weeks)
PLASTIBLEN,HOLD,-1,191.08,61.61,-0.6009,187.89,179.23,191.08,160.06,206.59,2.0,Basic Materials,4940547072,11.570298,16.43,N/A,4.968,-3.5 %,33.3 %,151.26,184.7,225.43,Monitor weekly; re-evaluate on next earnings or macro event
SML100CASE,SELL,-4,10.87,49.32,-0.0389,10.88,10.57,10.87,9.79,11.41,2.0,Unknown,N/A,27.029768,N/A,N/A,N/A,0.26 %,100.0 %,9.89,10.94,12.08,Exit / Avoid new positions
SIKKO,HOLD,0,5.02,81.63,0.1126,4.16,4.09,5.02,4.06,5.5,2.0,Basic Materials,2192736000,41.833336,0.12,0.060890004,13.589,-8.14 %,33.3 %,3.64,4.94,6.7,Monitor weekly; re-evaluate on next earnings or macro event
MAHEPC,STRONG SELL,-7,108.04,36.38,-1.4778,115.48,115.59,108.04,92.98,115.57,2.0,Industrials,2993805056,31.318712,3.42,N/A,24.485,-43.67 %,25.0 %,83.2,105.36,133.36,Short-to-Medium Term (2–8 weeks)
TOP100CASE,STRONG SELL,-5,10.52,47.76,-0.0157,10.53,10.42,10.52,9.74,10.91,2.0,Unknown,N/A,21.043095,N/A,N/A,N/A,-1.2 %,20.0 %,9.76,10.49,11.27,Short-to-Medium Term (2–8 weeks)
ALPHAGEO,SELL,-4,202.31,54.96,0.9949,199.39,206.48,202.31,178.58,214.18,2.0,Energy,1323171456,N/A,-21.83,-0.053260002,N/A,-26.67 %,0.0 %,151.32,191.22,241.51,Exit / Avoid new positions
HMAAGRO,SELL,-4,21.53,39.78,0.0053,21.81,22.56,21.53,20.18,22.21,1.99,Consumer Defensive,10626333696,6.4498477,3.29,0.18639,88.318,-4.04 %,33.3 %,16.77,20.27,24.49,Exit / Avoid new positions
ALLETEC,STRONG SELL,-6,136.2,28.69,-0.2629,140.12,144.75,136.2,122.04,143.28,2.0,Unknown,6951844864,N/A,N/A,N/A,N/A,-0.83 %,50.0 %,96.01,126.69,167.07,Short-to-Medium Term (2–8 weeks)
REGAAL,STRONG SELL,-6,77.58,39.0,-0.3142,79.95,81.59,77.58,68.73,82.0,2.0,Consumer Defensive,8193223168,13.360135,5.97,0.15161,125.547,-11.73 %,0.0 %,54.44,71.87,94.82,Short-to-Medium Term (2–8 weeks)
NRAIL,BUY,2,478.6,69.26,8.2395,438.88,448.72,478.6,564.94,435.43,2.0,Basic Materials,7904521216,18.071985,25.7,0.054970004,100.63,58.94 %,33.3 %,370.49,476.16,611.63,Medium-to-Long Term (1–6 months)
PIGL,STRONG SELL,-6,109.07,45.49,-0.7869,111.65,107.91,109.07,93.14,117.03,2.0,Industrials,2257028096,23.484583,4.54,0.10777,8.082,-4.63 %,20.0 %,83.51,108.5,140.88,Short-to-Medium Term (2–8 weeks)
MUNJALSHOW,BUY,4,136.93,58.49,0.2401,133.88,132.3,136.93,146.05,132.37,2.0,Consumer Cyclical,5491313664,25.14652,5.46,0.03234,N/A,-9.43 %,20.0 %,112.54,134.8,161.4,Medium-to-Long Term (1–6 months)
ZTECH,STRONG SELL,-6,517.2,24.0,-7.1672,580.35,592.61,517.2,444.27,553.67,2.0,Unknown,3910008320,N/A,N/A,N/A,N/A,-29.54 %,22.2 %,423.43,534.51,674.4,Short-to-Medium Term (2–8 weeks)
DENORA,HOLD,-1,871.05,42.14,-7.8899,881.18,822.22,871.05,748.92,932.12,2.0,Industrials,4578696704,50.52724,17.07,0.07259,N/A,1.53 %,33.3 %,658.14,830.64,1047.82,Monitor weekly; re-evaluate on next earnings or macro event
VENTIVE,STRONG SELL,-8,617.8,42.18,-0.0209,621.88,630.22,617.8,571.78,640.81,2.0,Consumer Cyclical,144620650496,33.968735,18.23,0.07925,38.079,-26.95 %,12.5 %,505.53,608.42,731.94,Short-to-Medium Term (2–8 weeks)
RKSWAMY,SELL,-2,106.71,50.99,-0.079,102.78,100.4,106.71,93.78,113.17,2.0,Communication Services,5251147264,23.75114,4.38,0.08605,21.319,-12.59 %,50.0 %,79.42,99.39,124.32,Exit / Avoid new positions
PONNIERODE,SELL,-3,311.5,42.67,-1.26,319.18,315.56,311.5,280.27,327.12,2.0,Consumer Defensive,2642293760,5.414024,56.76,N/A,N/A,-4.62 %,33.3 %,251.09,299.48,357.06,Exit / Avoid new positions
ASIANHOTNR,HOLD,0,311.9,36.39,-0.7176,308.84,304.36,311.9,240.68,347.51,2.0,Consumer Cyclical,13431598080,N/A,-44.04,-0.17289,36.252,32.69 %,14.3 %,249.93,317.78,403.83,Monitor weekly; re-evaluate on next earnings or macro event
ELANTAS,STRONG SELL,-8,9555.0,50.73,-20.6684,9632.95,9740.51,9555.0,8594.79,10035.1,2.0,Basic Materials,73806716928,50.485332,184.41,N/A,N/A,-10.77 %,0.0 %,8036.28,9657.09,11600.09,Short-to-Medium Term (2–8 weeks)
SADBHAV,SELL,-3,8.31,42.29,0.0024,8.34,8.84,8.31,7.17,8.88,2.0,Industrials,1568157184,5.4404764,1.68,N/A,N/A,-44.41 %,25.0 %,5.75,7.63,10.11,Exit / Avoid new positions
PRECOT,STRONG BUY,6,844.5,66.85,1.0488,797.8,762.98,844.5,963.18,785.16,2.0,Consumer Cyclical,9627599872,26.832775,29.9,0.07716,72.242,1.93 %,33.3 %,645.1,865.22,1159.7,Short-to-Medium Term (2–8 weeks)
ULTRAMAR,STRONG SELL,-7,374.95,46.32,-0.453,383.26,386.99,374.95,341.17,391.84,2.0,Basic Materials,10773340160,13.333936,27.67,0.08765,9.891,N/A,N/A,309.24,358.52,415.51,Short-to-Medium Term (2–8 weeks)
EVIETF,BUY,2,32.06,59.57,0.0218,31.53,31.05,32.06,33.86,31.16,2.0,,N/A,N/A,N/A,N/A,N/A,-9.12 %,25.0 %,29.59,32.6,35.91,Medium-to-Long Term (1–6 months)
PAVNAIND,STRONG SELL,-7,16.22,32.27,-0.0903,17.0,17.28,16.22,13.79,17.43,2.01,Consumer Cyclical,2448751360,53.181812,0.33,0.02465,52.07,-22.11 %,25.0 %,10.93,15.04,20.7,Short-to-Medium Term (2–8 weeks)
PPL,SELL,-2,268.6,41.87,-2.2593,275.46,248.25,268.6,227.56,289.12,2.0,Industrials,6420725760,14.845133,18.08,0.093789995,4.004,-18.18 %,0.0 %,201.88,256.96,326.88,Exit / Avoid new positions
SMALL250,SELL,-3,17.84,42.98,-0.0745,17.97,17.47,17.84,15.98,18.77,2.0,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,16.15,17.92,19.88,Exit / Avoid new positions
HERANBA,STRONG SELL,-7,175.94,35.88,-0.4036,180.71,183.75,175.94,159.56,184.13,2.0,Basic Materials,7020362752,N/A,-19.11,-0.095769994,74.833,0.7 %,50.0 %,130.21,166.24,212.12,Short-to-Medium Term (2–8 weeks)
SENSEXIETF,SELL,-4,883.44,40.78,-1.793,886.42,873.58,883.44,849.81,900.26,2.0,,N/A,N/A,N/A,N/A,N/A,0.86 %,40.0 %,820.65,879.77,943.0,Exit / Avoid new positions
COFFEEDAY,STRONG SELL,-5,30.39,24.83,-0.221,31.74,32.36,30.39,27.21,31.98,2.0,Consumer Cyclical,6390364160,3.1477628,9.61,0.06887,208.431,46.61 %,66.7 %,21.47,29.15,39.54,Short-to-Medium Term (2–8 weeks)
FOSECOIND,STRONG SELL,-6,5036.5,45.09,-21.1781,5149.88,5086.47,5036.5,4676.5,5216.5,2.0,Basic Materials,37687656448,40.991104,121.38,N/A,N/A,24.21 %,50.0 %,4055.98,5014.85,6197.5,Short-to-Medium Term (2–8 weeks)
COMMOIETF,HOLD,0,99.85,42.71,0.0512,100.24,101.77,99.85,96.07,101.74,2.0,,N/A,N/A,N/A,N/A,N/A,-6.3 %,40.0 %,91.41,99.87,109.1,Monitor weekly; re-evaluate on next earnings or macro event
MCLEODRUSS,HOLD,-1,52.57,46.51,0.2026,55.1,63.28,52.57,43.03,57.34,2.0,Consumer Defensive,5397227520,N/A,-11.82,-40.15999,N/A,5.83 %,60.0 %,40.19,54.04,72.61,Monitor weekly; re-evaluate on next earnings or macro event
WTICAB,SELL,-4,119.6,43.62,-1.7853,122.89,110.12,119.6,97.94,130.43,2.0,Unknown,6644692480,N/A,N/A,N/A,N/A,-25.15 %,33.3 %,83.31,112.37,151.45,Exit / Avoid new positions
NV20IETF,STRONG SELL,-7,13.62,37.61,-0.0207,13.72,13.74,13.62,12.57,14.14,2.02,,N/A,N/A,N/A,N/A,N/A,-7.7 %,28.6 %,12.62,13.48,14.38,Short-to-Medium Term (2–8 weeks)
KOTHARIPET,BUY,3,136.07,47.81,0.2297,130.32,125.59,136.07,150.14,129.03,2.0,Basic Materials,7859525120,10.849715,12.31,0.21371001,0.601,-22.01 %,0.0 %,105.54,133.06,167.67,Medium-to-Long Term (1–6 months)
MAGADSUGAR,SELL,-2,489.05,37.66,-2.621,497.1,474.2,489.05,437.21,514.97,2.0,Consumer Defensive,6789347328,10.685296,45.09,0.074099995,78.532,-18.65 %,25.0 %,379.92,472.37,587.03,Exit / Avoid new positions
MIDSELIETF,HOLD,0,19.45,54.7,-0.0332,19.21,18.77,19.45,18.04,20.15,2.01,,N/A,N/A,N/A,N/A,N/A,-6.31 %,40.0 %,17.67,19.48,21.47,Monitor weekly; re-evaluate on next earnings or macro event
ANNAPURNA,STRONG SELL,-7,126.25,39.11,-0.1227,131.19,134.42,126.25,113.17,132.79,2.0,Unknown,5299866624,N/A,N/A,N/A,N/A,-35.25 %,0.0 %,92.35,118.2,151.21,Short-to-Medium Term (2–8 weeks)
ONMOBILE,HOLD,-1,62.05,27.63,-1.4084,66.87,57.83,62.05,52.06,67.05,2.0,Communication Services,6680170496,N/A,-1.07,-0.01839,12.298,-3.76 %,66.7 %,46.37,60.23,78.2,Monitor weekly; re-evaluate on next earnings or macro event
CENTRUM,STRONG SELL,-5,23.15,37.55,-0.2046,24.32,23.12,23.15,20.15,24.65,2.0,Financial Services,10999083008,N/A,-3.13,-0.19118,1218.677,-10.21 %,33.3 %,17.01,22.16,28.86,Short-to-Medium Term (2–8 weeks)
HDFCNIFBAN,SELL,-4,58.79,41.24,-0.2155,59.36,58.05,58.79,56.0,60.19,1.99,Unknown,N/A,14.680107,N/A,N/A,N/A,-5.21 %,0.0 %,54.68,59.58,64.89,Exit / Avoid new positions
DMCC,BUY,2,271.05,66.52,1.2757,261.46,260.83,271.05,308.58,252.29,2.0,Basic Materials,6651480064,24.356167,10.95,0.114879996,28.623,-16.38 %,25.0 %,207.71,267.62,344.6,Medium-to-Long Term (1–6 months)
SUPREMEPWR,STRONG SELL,-5,209.05,40.33,-1.6671,221.22,237.34,209.05,176.14,225.51,2.0,Unknown,7647287808,N/A,N/A,N/A,N/A,138.5 %,33.3 %,153.77,202.71,267.07,Short-to-Medium Term (2–8 weeks)
INDORAMA,HOLD,-1,49.74,53.53,-0.2046,48.32,45.29,49.74,41.7,53.76,2.0,Consumer Cyclical,12904211456,8.594782,5.75,0.33855,219.556,46.66 %,75.0 %,37.95,49.47,64.46,Monitor weekly; re-evaluate on next earnings or macro event
REPRO,HOLD,0,372.8,49.68,0.2931,368.56,365.93,372.8,346.28,386.06,2.0,Industrials,5306340352,N/A,-23.23,-0.09101,53.066,-28.12 %,25.0 %,276.85,356.38,458.5,Monitor weekly; re-evaluate on next earnings or macro event
RAMAPHO,SELL,-2,130.9,64.11,0.6696,125.56,124.55,130.9,114.73,138.99,2.0,Basic Materials,4551401472,8.47299,15.18,N/A,32.867,-16.3 %,33.3 %,99.48,132.14,175.4,Exit / Avoid new positions
NIF100BEES,SELL,-3,266.49,45.0,-0.4377,266.68,263.68,266.49,257.22,271.12,2.0,Unknown,N/A,21.083069,N/A,N/A,N/A,-15.44 %,0.0 %,238.36,270.41,306.69,Exit / Avoid new positions
BOROSCI,SELL,-3,154.37,38.2,-1.726,161.03,154.67,154.37,135.68,163.72,2.0,Consumer Cyclical,13693398016,39.575832,3.89,0.08174,1.955,10.75 %,100.0 %,120.49,151.36,190.04,Exit / Avoid new positions
EMPOWER,HOLD,1,2.4,54.17,0.0099,2.3,2.25,2.4,2.16,2.52,2.0,,N/A,N/A,N/A,0.05747,11.197,N/A,N/A,2.36,3.03,3.9,Monitor weekly; re-evaluate on next earnings or macro event
NSIL,STRONG SELL,-5,5445.0,52.87,9.4961,5448.15,5529.48,5445.0,5077.17,5628.91,2.0,Financial Services,27912478720,51.181953,106.18,0.0035499998,0.019,18.06 %,20.0 %,4356.31,5478.73,6886.88,Short-to-Medium Term (2–8 weeks)
GAYAPROJ,SELL,-2,20.21,43.77,-0.1776,21.28,20.98,20.21,16.46,22.09,1.99,Industrials,9420626944,0.18599322,109.09,N/A,51.304,-19.92 %,20.0 %,16.86,21.21,26.67,Exit / Avoid new positions
RBS,STRONG SELL,-5,75.6,45.47,0.2864,77.53,85.37,75.6,65.52,80.64,2.0,Unknown,2126105600,N/A,N/A,N/A,N/A,14.3 %,50.0 %,57.21,74.11,95.95,Short-to-Medium Term (2–8 weeks)
DURLAX,HOLD,1,51.5,48.46,0.4021,49.31,51.84,51.5,44.42,55.04,2.0,Unknown,1402321792,N/A,N/A,N/A,N/A,-28.44 %,20.0 %,38.45,49.93,64.8,Monitor weekly; re-evaluate on next earnings or macro event
AONEGOLD,HOLD,-1,13.38,59.01,0.0368,13.29,13.88,13.38,13.02,13.56,2.0,Unknown,N/A,N/A,N/A,N/A,N/A,6.59 %,50.0 %,11.87,13.84,16.13,Monitor weekly; re-evaluate on next earnings or macro event
KOTYARK,SELL,-2,31.97,14.24,-0.3642,35.44,37.66,31.97,26.03,34.94,2.0,Basic Materials,3793507584,20.210844,1.66,0.118999995,35.581,12.22 %,40.0 %,22.08,29.82,40.23,Exit / Avoid new positions
LICMFGOLD,SELL,-3,129.05,50.61,4.2243,128.18,132.75,129.05,123.62,131.77,2.0,Unknown,N/A,N/A,N/A,N/A,N/A,-98.11 %,33.3 %,16.92,96.73,551.0,Exit / Avoid new positions
AKIKO,BUY,2,335.0,67.91,3.6723,304.6,280.89,335.0,378.92,313.04,2.0,Unknown,826566784,N/A,N/A,N/A,N/A,58.39 %,33.3 %,274.61,363.08,479.76,Medium-to-Long Term (1–6 months)
KESORAMIND,HOLD,1,11.45,64.86,0.1187,11.12,11.59,11.45,10.58,11.88,2.02,Basic Materials,3423513600,N/A,-2.73,-0.21451999,59.044,-5.97 %,42.9 %,2.95,9.28,29.15,Monitor weekly; re-evaluate on next earnings or macro event
GRPLTD,BUY,2,2021.1,69.14,9.9062,1903.92,1823.18,2021.1,2236.32,1913.49,2.0,Consumer Cyclical,10666130432,186.73203,10.71,N/A,116.333,-42.05 %,0.0 %,1520.76,1931.32,2451.41,Medium-to-Long Term (1–6 months)
AERONEU,SELL,-4,86.64,43.12,-0.4457,89.4,89.56,86.64,73.56,93.18,2.0,Consumer Cyclical,2203752192,149.8772,0.57,0.0182,22.955,46.01 %,100.0 %,65.11,86.09,113.74,Exit / Avoid new positions
SGIL,HOLD,0,599.75,58.9,-0.6118,589.58,570.29,599.75,535.01,632.12,2.0,Industrials,9335758848,200.31667,3.0,0.04257,225.406,-11.02 %,28.6 %,490.44,615.0,770.81,Monitor weekly; re-evaluate on next earnings or macro event
JPOLYINVST,STRONG SELL,-6,1043.1,39.26,-8.424,1087.09,1068.75,1043.1,926.76,1101.27,2.0,Financial Services,10833593344,1.2634547,815.7,0.54803,1.462,-28.99 %,40.0 %,812.57,1045.01,1343.21,Short-to-Medium Term (2–8 weeks)
SAAKSHI,HOLD,1,290.6,47.14,-2.0754,298.09,273.45,290.6,254.09,308.86,2.0,Unknown,4794486784,N/A,N/A,N/A,N/A,-42.8 %,20.0 %,221.11,289.03,377.6,Monitor weekly; re-evaluate on next earnings or macro event
ESG,SELL,-4,41.46,44.21,-0.0791,41.48,40.88,41.46,39.75,42.31,2.01,,N/A,N/A,N/A,N/A,N/A,-1.81 %,40.0 %,38.4,41.35,44.52,Exit / Avoid new positions
GROWWNIFTY,SELL,-4,9.69,38.57,-0.0186,9.73,9.62,9.69,8.73,10.17,2.0,Unknown,N/A,21.418272,N/A,N/A,N/A,-3.28 %,0.0 %,8.8,9.57,10.41,Exit / Avoid new positions
IVZINNIFTY,SELL,-4,2752.73,40.9,-4.7353,2759.25,2728.71,2752.73,2644.31,2806.94,2.0,Unknown,N/A,21.465843,N/A,N/A,N/A,-1.1 %,40.0 %,2538.63,2744.03,2965.54,Exit / Avoid new positions
NIRAJ,STRONG SELL,-7,28.97,43.96,-0.0703,29.29,29.45,28.97,25.82,30.54,2.01,Industrials,1734120576,8.206215,3.54,0.083050005,28.588,-27.4 %,0.0 %,20.48,27.79,37.69,Short-to-Medium Term (2–8 weeks)
DECCANCE,STRONG SELL,-7,545.3,37.79,-1.6749,570.5,583.6,545.3,491.42,572.24,2.0,Basic Materials,7636889088,26.738598,20.39,0.0388,100.269,-18.68 %,40.0 %,427.09,534.98,669.79,Short-to-Medium Term (2–8 weeks)
GLOBAL,STRONG BUY,5,103.99,61.07,0.2591,102.01,103.39,103.99,115.39,98.29,2.0,Consumer Defensive,5344148480,20.15163,5.21,0.21982999,N/A,-24.14 %,44.4 %,81.88,105.68,136.31,Short-to-Medium Term (2–8 weeks)
SUKHJITS,STRONG SELL,-8,168.76,42.11,-0.2197,169.2,175.27,168.76,147.1,179.59,2.0,Basic Materials,5315542016,19.645498,8.66,0.048699997,60.879,-46.89 %,0.0 %,130.91,163.14,203.22,Short-to-Medium Term (2–8 weeks)
PARIN,STRONG BUY,6,734.4,57.1,0.8235,717.64,708.17,734.4,847.8,677.7,2.0,Unknown,2573261056,N/A,N/A,N/A,N/A,36.55 %,40.0 %,657.68,776.63,916.76,Short-to-Medium Term (2–8 weeks)
SHREERAMA,STRONG SELL,-6,39.8,12.14,-0.2691,42.39,43.18,39.8,35.42,41.99,2.0,Consumer Cyclical,5078457856,21.497175,1.77,0.14975001,12.35,67.0 %,60.0 %,30.55,40.3,53.13,Short-to-Medium Term (2–8 weeks)
GROWWMOM50,STRONG SELL,-6,10.62,51.94,-0.0141,10.67,10.66,10.62,9.87,10.99,2.03,Unknown,N/A,28.816757,N/A,N/A,N/A,-8.83 %,33.3 %,9.68,10.64,11.69,Short-to-Medium Term (2–8 weeks)
ESTER,SELL,-2,90.89,47.46,0.1004,89.78,91.04,90.89,81.41,95.63,2.0,Basic Materials,9368823808,N/A,-2.82,-0.03533,93.137,-46.32 %,14.3 %,67.86,87.94,113.9,Exit / Avoid new positions
DOLATALGO,STRONG SELL,-7,68.39,30.4,-0.1896,70.88,73.29,68.39,62.51,71.33,2.0,Financial Services,12054239232,9.343793,7.33,0.12114,25.082,-15.24 %,33.3 %,51.78,65.12,81.87,Short-to-Medium Term (2–8 weeks)
SADHNANIQ,SELL,-4,2.69,38.98,-0.0126,2.75,2.62,2.69,2.54,2.77,1.87,Basic Materials,7886087168,N/A,-2.01,-0.23516001,24.953,-52.73 %,25.0 %,1.2,2.15,3.82,Exit / Avoid new positions
MOVALUE,SELL,-4,113.54,46.47,0.0034,113.99,115.61,113.54,107.27,116.68,2.0,Unknown,N/A,7.442164,N/A,N/A,N/A,11.32 %,80.0 %,102.62,113.38,125.25,Exit / Avoid new positions
MAJESAUT,SELL,-2,429.15,92.88,5.8717,375.81,350.12,429.15,378.09,454.68,2.0,Real Estate,4448040960,4.8530912,88.15,0.14349,2.283,N/A,N/A,422.14,490.1,568.81,Exit / Avoid new positions
MAHASTEEL,STRONG SELL,-8,769.2,46.94,-6.2207,811.7,842.31,769.2,632.1,837.75,2.0,Basic Materials,13486068736,140.2735,5.85,N/A,40.365,111.88 %,40.0 %,692.72,861.28,1070.35,Short-to-Medium Term (2–8 weeks)
TRANSTEEL,STRONG SELL,-7,112.75,30.46,-0.8806,122.27,122.26,112.75,95.02,121.61,2.0,Unknown,1496629376,N/A,N/A,N/A,N/A,10.12 %,50.0 %,91.97,115.18,144.17,Short-to-Medium Term (2–8 weeks)
MIRZAINT,SELL,-2,35.14,48.25,-0.5012,36.63,33.44,35.14,28.15,38.63,2.0,Consumer Cyclical,4791459840,N/A,-0.04,-0.00101,3.714,-18.44 %,16.7 %,27.22,34.31,43.23,Exit / Avoid new positions
NDTV,STRONG SELL,-7,77.42,42.71,-0.5307,80.01,80.71,77.42,69.11,81.58,2.0,Communication Services,8628835328,N/A,-33.18,N/A,199.402,-4.44 %,25.0 %,56.62,72.17,91.95,Short-to-Medium Term (2–8 weeks)
SILVER360,HOLD,-1,218.77,44.18,1.3146,217.88,233.6,218.77,203.29,226.51,2.0,,N/A,N/A,N/A,N/A,N/A,98.62 %,50.0 %,176.94,234.69,311.11,Monitor weekly; re-evaluate on next earnings or macro event
KAYA,SELL,-3,282.22,78.56,4.6779,249.33,247.66,282.22,242.71,301.98,2.0,Consumer Defensive,4320267264,N/A,-66.66,N/A,N/A,21.31 %,50.0 %,208.77,267.69,343.07,Exit / Avoid new positions
KDL,SELL,-4,114.3,33.99,0.2994,116.92,121.56,114.3,96.48,123.21,2.0,Unknown,19526975488,N/A,N/A,N/A,N/A,-44.64 %,16.7 %,57.97,95.89,158.43,Exit / Avoid new positions
EIHAHOTELS,STRONG SELL,-5,316.95,43.87,-1.4918,320.96,315.96,316.95,286.38,332.24,2.0,Consumer Cyclical,18856736768,21.655005,14.29,0.15308,0.712,-16.96 %,33.3 %,255.65,307.86,370.57,Short-to-Medium Term (2–8 weeks)
REMSONSIND,SELL,-4,79.63,35.32,0.3089,80.56,85.33,79.63,70.12,84.38,2.0,Consumer Cyclical,2756353024,15.173745,5.18,0.14031,62.789,-58.81 %,0.0 %,58.22,75.05,96.7,Exit / Avoid new positions
MUTHOOTCAP,STRONG SELL,-6,215.09,47.16,-1.4553,217.54,207.13,215.09,185.09,230.09,2.0,Financial Services,3595759616,15.015109,14.56,N/A,482.095,-38.61 %,22.2 %,168.34,208.08,257.08,Short-to-Medium Term (2–8 weeks)
HEALTHY,HOLD,0,16.97,53.8,-0.0325,16.8,16.36,16.97,15.8,17.55,2.02,Unknown,N/A,39.972687,N/A,N/A,N/A,-3.2 %,33.3 %,15.86,17.13,18.5,Monitor weekly; re-evaluate on next earnings or macro event
PRABHA,STRONG SELL,-6,142.02,27.72,-0.5842,147.8,154.5,142.02,125.52,150.27,2.0,Energy,20918867968,2378.6667,0.06,0.0014,37.627,6.62 %,33.3 %,107.75,136.17,171.99,Short-to-Medium Term (2–8 weeks)
GROWWRLTY,SELL,-2,10.12,51.85,-0.0687,10.06,9.29,10.12,8.98,10.69,2.0,Unknown,N/A,39.54659,N/A,N/A,N/A,-6.37 %,0.0 %,8.7,10.1,11.72,Exit / Avoid new positions
BANKETF,SELL,-4,581.47,41.87,-2.1697,587.48,574.72,581.47,550.87,596.77,2.0,Unknown,N/A,14.7057495,N/A,N/A,N/A,-4.01 %,20.0 %,537.72,584.21,634.59,Exit / Avoid new positions
MOHEALTH,HOLD,-1,51.54,57.57,-0.0932,50.62,49.07,51.54,47.43,53.59,2.0,Unknown,N/A,39.890026,N/A,N/A,N/A,-6.82 %,33.3 %,48.23,52.18,56.43,Monitor weekly; re-evaluate on next earnings or macro event
CONSUMER,HOLD,-1,11.8,51.61,-0.0294,11.71,11.32,11.8,11.23,12.09,1.97,Unknown,N/A,35.889355,N/A,N/A,N/A,9.97 %,75.0 %,10.65,11.77,13.01,Monitor weekly; re-evaluate on next earnings or macro event
GOLDBND,SELL,-2,143.05,48.7,0.5194,142.21,147.17,143.05,135.82,146.67,2.0,Unknown,N/A,N/A,N/A,N/A,N/A,-8.01 %,0.0 %,119.79,139.58,162.59,Exit / Avoid new positions
SARLAPOLY,BUY,2,100.58,40.83,-0.3372,101.85,99.6,100.58,113.15,94.3,2.0,Consumer Cyclical,7842176000,N/A,-1.57,-0.02651,39.891,16.19 %,33.3 %,77.25,99.23,127.39,Medium-to-Long Term (1–6 months)
ORIENTPPR,HOLD,-1,18.21,70.36,0.1677,17.0,17.33,18.21,16.38,19.12,2.01,Basic Materials,3742952192,N/A,-1.36,-0.01918,19.89,6.88 %,33.3 %,13.71,16.94,20.92,Monitor weekly; re-evaluate on next earnings or macro event
THEMISMED,SELL,-4,107.93,35.81,-1.2419,113.55,109.38,107.93,91.43,116.18,2.0,Healthcare,9825228800,881.5,0.12,0.0028600001,25.112,-30.2 %,0.0 %,75.64,101.57,136.31,Exit / Avoid new positions
SIMPLEXINF,STRONG SELL,-6,237.95,31.15,-3.5948,257.46,253.03,237.95,207.35,253.25,2.0,Industrials,18658590720,45.628624,5.17,0.053790003,167.843,-5.16 %,25.0 %,185.77,243.51,319.01,Short-to-Medium Term (2–8 weeks)
MANAKSTEEL,HOLD,-1,69.97,18.95,-1.205,75.84,71.53,69.97,58.63,75.64,2.0,Basic Materials,4386849280,10.99179,6.09,0.12974,46.44,-34.81 %,0.0 %,52.44,70.1,93.66,Monitor weekly; re-evaluate on next earnings or macro event
JINDALPHOT,STRONG SELL,-6,1063.4,32.55,-12.4872,1134.14,1089.57,1063.4,933.02,1128.59,2.0,Financial Services,10885450752,N/A,-22.23,N/A,N/A,24.08 %,66.7 %,812.57,1068.74,1404.82,Short-to-Medium Term (2–8 weeks)
ROHLTD,STRONG SELL,-8,322.35,40.29,-0.6114,322.38,326.33,322.35,292.35,337.35,2.0,Consumer Cyclical,8784295936,27.306053,11.73,0.12753999,232.509,6.79 %,16.7 %,256.92,318.07,393.6,Short-to-Medium Term (2–8 weeks)
AARNAV,HOLD,-1,31.63,66.7,0.3243,27.09,25.42,31.63,23.29,35.8,2.0,,N/A,N/A,N/A,0.048800003,55.533,N/A,N/A,24.12,32.55,43.91,Monitor weekly; re-evaluate on next earnings or macro event
PVSL,SELL,-2,108.25,76.87,1.5052,97.65,97.74,108.25,94.42,115.17,2.0,Consumer Cyclical,7720733184,N/A,-1.75,-0.0197,223.865,-7.01 %,25.0 %,82.83,102.46,126.7,Exit / Avoid new positions
DHARMAJ,HOLD,-1,260.15,50.99,0.5718,260.1,268.14,260.15,243.11,268.67,2.0,Basic Materials,8728152064,15.961062,16.18,0.12958,29.375,50.39 %,100.0 %,201.56,254.22,320.46,Monitor weekly; re-evaluate on next earnings or macro event
